user_id,item_id,artist_id,timestamp
20236,36603,14557,1423595262
25035,14827,8312,1423597699
22779,30303,9173,1423637170
25041,36498,21221,1423650958
25041,17741,10549,1423650958
25049,35350,8401,1423669058
25048,36626,2716,1423669109
25062,34306,14227,1423737516
21535,33484,9172,1423766623
21535,32757,10007,1423766623
21535,35566,3663,1423766623
24134,12605,4407,1423782097
25070,33447,8058,1423791782
25073,28396,2716,1423821780
19675,36699,23958,1423826401
23038,11455,192,1423855816
25081,27578,15502,1423866893
24073,35844,11312,1423904782
25046,27173,15931,1423927302
25083,34769,4022,1423950151
25037,33039,20750,1423962535
23287,34683,14720,1424016305
25116,35453,17378,1424035466
17809,28960,5549,1424038240
25119,28869,16433,1424043158
20809,30721,10346,1424083818
13126,36057,23470,1424090913
21337,32731,3240,1424095903
21337,32685,13303,1424095903
16897,31043,5549,1424102585
23287,35842,16617,1424104202
24017,33493,8105,1424105130
24017,33492,8105,1424105130
24017,33487,8105,1424105130
24017,33494,8105,1424105130
25126,29901,17536,1424107971
25133,21084,9410,1424121173
22427,32898,20171,1424124735
24157,35411,1143,1424125476
25134,13253,8327,1424125849
23239,36748,10664,1424132797
24052,35837,22420,1424132828
19426,34699,21273,1424135630
25085,28694,9310,1424151580
23038,11449,192,1424185809
21535,35736,22995,1424302325
25174,36604,23240,1424358335
21535,36537,23757,1424387200
23955,34907,8578,1424434758
23955,35632,8121,1424434758
23955,34113,21268,1424434758
21524,35164,15527,1424437328
25203,36674,17406,1424520673
17426,17897,7369,1424527467
23699,34025,21357,1424546222
10702,35916,23224,1424623511
25230,10687,5338,1424631683
25236,28632,8731,1424675574
18998,24443,10159,1424709013
18998,21410,10159,1424709013
25253,33788,20715,1424736184
23287,26451,15733,1424766151
23287,30071,15527,1424776613
17774,35563,3663,1424825907
4971,30371,17320,1424867492
4971,33070,17320,1424867492
25280,10126,2410,1424870875
25104,30506,8603,1424973708
23322,31407,15931,1425006327
23322,31126,17574,1425006327
23322,30168,17320,1425006327
23322,26372,11954,1425006327
23322,30294,8603,1425006327
23322,22750,9173,1425006327
23322,27582,15931,1425006327
19394,35603,19955,1425047372
25205,37026,18129,1425050255
25318,36874,12776,1425050555
22723,34139,21889,1425129783
25334,33336,17660,1425156471
25351,21198,5850,1425249731
25351,18981,11179,1425249731
25351,27384,3240,1425249731
25363,36650,24022,1425310070
25342,32813,16040,1425317008
25380,33970,10664,1425424907
25384,31258,17372,1425477963
16412,11084,192,1425488260
25389,29600,2716,1425510942
25406,31146,16746,1425587773
7551,26571,15782,1425589320
3346,32089,19955,1425665148
3346,32091,19955,1425665148
25428,35649,21024,1425735701
25431,35037,22556,1425750463
25445,34997,22212,1425826634
25450,10846,6395,1425840171
25453,32892,20715,1425852770
25450,10625,4426,1425897749
25457,36109,20171,1425903841
25457,36142,20171,1425903841
25457,36093,20171,1425903841
25460,27694,14944,1425906577
19358,31260,16725,1425907208
25462,26382,7367,1425909073
20417,36294,2716,1425913690
20417,36660,18834,1425918351
16897,24826,11157,1425924300
15903,33657,3262,1425942294
25475,36909,3128,1425954424
25475,25510,9173,1425954424
13087,30773,5549,1426005499
25483,31077,2716,1426028610
25483,33636,2716,1426028610
25483,33719,2716,1426028610
18016,32289,17185,1426063778
25492,31453,19311,1426076718
22835,35475,20171,1426103036
17811,18810,9172,1426133739
17811,15060,9172,1426133739
25508,20993,6961,1426157392
22862,28309,13710,1426166910
19263,26769,15931,1426191422
25521,32304,20008,1426196936
25521,32255,11157,1426196936
25521,33047,8919,1426196936
25521,35578,8919,1426196936
25521,26720,14642,1426196936
25291,37364,3436,1426236820
25473,29141,17185,1426247808
25529,30745,17539,1426260515
25529,30744,17539,1426260515
19387,31062,18584,1426278464
12263,36996,10986,1426339360
25428,34354,8603,1426344218
25551,26881,13303,1426424207
25552,30932,16725,1426424610
25559,37207,14403,1426437436
23813,28195,16919,1426461317
16659,32727,3240,1426524107
25572,36289,8731,1426529472
25575,13948,473,1426543861
13537,16344,8174,1426545619
21882,28733,16964,1426553534
20948,28601,14642,1426566443
23369,13395,7636,1426611472
25450,10625,4426,1426612361
22281,28673,11208,1426614144
22281,28674,11208,1426614144
19217,7456,4022,1426642466
19217,33240,21024,1426642466
19217,9347,4022,1426642466
19217,31440,18129,1426642466
19217,28962,12932,1426642466
23287,22278,8731,1426676223
25592,27033,13710,1426682642
25593,35964,23240,1426691077
19504,32567,19455,1426691906
19504,27739,15995,1426691906
25588,30543,8271,1426699582
3217,13679,3824,1426706846
3217,11944,6591,1426706846
25607,33079,20916,1426779385
25607,37312,8105,1426779385
25607,33080,20916,1426779385
25607,37314,8105,1426779385
25607,37315,8105,1426779385
25611,37024,14720,1426795283
25617,31483,16471,1426867033
11697,31616,16357,1426876148
16162,35963,23240,1426885457
25428,33823,8027,1426936211
25629,31913,14227,1426937516
25629,37146,8027,1426939298
19661,32021,6943,1426939529
23761,11518,5850,1426939579
9047,25297,14944,1426950916
21777,36821,20171,1426951445
21535,36800,15247,1426957756
21535,24866,6400,1426957756
21535,31502,19533,1426957756
21535,35701,22995,1426957756
25654,35292,20535,1427031833
7295,37173,20171,1427040558
16897,35008,21273,1427048894
14924,20818,473,1427049893
24124,34960,8401,1427051271
17159,37499,3262,1427052061
25661,34607,20722,1427080951
2707,37013,10986,1427120248
25668,37617,11193,1427131098
25674,30307,8058,1427152293
25538,36979,3240,1427157848
23369,34601,21654,1427276527
25695,30527,8361,1427300057
25684,35590,10664,1427301714
25709,36656,20171,1427385725
25709,36824,20171,1427385725
25711,30142,3436,1427407261
25720,10011,3080,1427494653
23287,36470,2716,1427539621
25729,10535,3436,1427566849
22077,37558,25373,1427573213
25731,32718,19533,1427580755
25741,33491,8105,1427626733
25746,13251,8327,1427647251
17426,34253,7303,1427660614
17426,37531,8578,1427660614
17426,37066,11044,1427660614
17013,37612,8578,1427707592
25763,34447,21268,1427709290
25750,9622,2410,1427736433
25771,37244,8058,1427738288
25784,31535,9310,1427835065
25784,21568,5365,1427835065
20914,32769,11208,1427901516
25654,34119,20535,1427904837
25654,35173,14720,1427904837
25654,35352,20535,1427904837
25834,8974,1018,1428060877
19139,37767,23006,1428072252
19139,37768,23006,1428072252
25845,34824,16714,1428135978
25854,37635,14720,1428170103
25855,31075,8731,1428182695
25827,34989,22212,1428197601
25865,23147,9310,1428249068
25865,32996,9310,1428249068
25868,22378,13176,1428278155
25868,27049,14581,1428278155
25827,31635,10209,1428338845
21535,36786,15247,1428431918
23813,29869,16919,1428520250
25909,37365,2716,1428574874
25913,21198,5850,1428598069
25932,37137,25113,1428661192
25931,29846,8105,1428661375
25933,36823,20171,1428664422
25937,37486,14720,1428680203
25940,9188,5234,1428689794
25939,12124,6904,1428690052
25941,13253,8327,1428691375
25827,37443,25366,1428702292
25949,14019,1169,1428712089
17013,37726,23071,1428753636
17013,37664,23790,1428753636
25428,9827,1969,1428759471
25959,37650,17406,1428765942
25961,37189,11044,1428778446
25961,37434,16595,1428778446
25961,37216,22965,1428778446
25961,26937,1969,1428778446
25961,34713,16595,1428778446
25961,27266,1143,1428778446
25961,31287,18936,1428778446
25961,27265,1143,1428778446
25961,22301,4559,1428778446
20129,35862,23006,1428779977
20129,33876,8603,1428779977
20129,37435,22212,1428779977
20129,25173,6198,1428779977
20129,31095,15931,1428779977
20129,29181,10459,1428779977
25961,35460,13613,1428780796
25961,36509,14944,1428780796
25961,36041,22965,1428780796
25961,36633,23870,1428780796
25961,37217,22965,1428780796
25961,31438,7303,1428866151
25961,36582,8578,1428866151
25961,31289,18936,1428866151
25961,33402,17047,1428866151
25961,32734,7303,1428866151
25961,16690,8174,1428866151
25961,35527,7303,1428866151
25961,29027,8578,1428866151
18116,36989,15527,1428882297
21948,33343,16401,1428920318
6758,35739,14944,1428920771
6758,37532,21273,1428920771
6758,35855,8603,1428920771
25995,34501,22145,1428933647
25997,11455,192,1428943449
25452,22429,8254,1428971386
25452,32116,20008,1428971386
26006,37543,25251,1429000976
26009,12606,7304,1429020195
26009,10096,2503,1429020195
23689,36892,10549,1429032532
14624,35235,8154,1429056097
26024,11388,6072,1429090715
25991,16403,9172,1429110581
26045,11637,6904,1429195761
23287,37428,8603,1429267646
26072,7538,3251,1429366814
26073,37653,17406,1429367682
23905,34122,5549,1429379807
13154,37465,15931,1429384247
25951,37209,16725,1429423370
1642,35348,8401,1429464918
26091,36098,4400,1429533296
23009,29406,3276,1429534083
26093,31678,19615,1429538094
23621,38049,22457,1429558298
24259,38050,10664,1429561056
26104,10126,2410,1429565678
26105,8974,1018,1429566389
26106,10845,6395,1429574762
26106,12517,7665,1429574762
17426,26855,15982,1429579010
17426,37634,14720,1429579010
17426,37630,16725,1429579010
17426,34959,8401,1429579010
17426,30533,7303,1429579010
17426,20378,1969,1429579010
17426,35214,8401,1429579010
17426,37547,25143,1429579010
23390,37928,24253,1429639724
26120,37598,25373,1429690962
26113,19430,11179,1429699225
26113,19429,11179,1429699225
26113,34156,2730,1429699225
26113,36654,16845,1429699225
26113,32222,11179,1429699225
26113,37595,11179,1429699225
26113,26461,15720,1429699225
26113,32522,10710,1429699225
26113,29884,16845,1429699225
26113,32545,11179,1429699225
26113,37596,11179,1429699225
26113,23463,11179,1429699225
26113,18979,11179,1429699225
26113,33766,21533,1429699225
26113,26014,11179,1429699225
26113,36777,12140,1429699225
26113,26013,11179,1429699225
26113,34067,10710,1429699225
26113,33163,16898,1429699225
26113,34161,2730,1429699225
26113,31715,17042,1429699225
26128,34251,2716,1429721738
26129,28853,16203,1429725754
26134,36438,16725,1429737478
25542,32002,2716,1429744359
14323,19741,8121,1429745184
25542,37381,13724,1429745807
26141,17928,10582,1429778532
26107,32967,15061,1429784475
26085,32856,15720,1429792616
26149,26690,3276,1429808062
26161,37069,11044,1429881270
26120,23196,7850,1429894478
26120,22195,7850,1429897860
26169,25863,8603,1429953131
25810,28203,16845,1429961020
25181,34611,15720,1429986515
25181,35302,15720,1429986515
25181,29887,16845,1429986515
25181,36123,15720,1429986515
26196,13247,8327,1430076016
26135,25915,198,1430093502
26135,36631,23870,1430093502
26212,16126,4738,1430166297
26223,35625,7636,1430216682
26223,34586,22106,1430216682
26225,13022,8058,1430223273
23009,33904,21654,1430235007
26227,22008,8120,1430249224
26220,31989,17378,1430251779
26231,37405,25373,1430260601
26236,11518,5850,1430298204
26236,13282,4738,1430298204
26237,24424,10563,1430307326
26177,37713,20171,1430312880
26240,37550,7303,1430322390
6678,38230,1169,1430329995
26255,35163,22537,1430397002
26257,37931,24253,1430403059
26258,36993,15527,1430404003
26259,13679,3824,1430408888
25766,30666,15720,1430413298
21524,38203,22106,1430422026
17624,33963,11312,1430430535
17624,28999,11312,1430430535
26266,32341,18834,1430434301
26270,28713,16953,1430476087
26270,30447,16953,1430476087
26270,25910,2069,1430479093
26270,28434,2069,1430479093
26270,33585,2069,1430479093
26281,38247,8174,1430505199
26286,13566,8518,1430524379
26112,33404,17047,1430566037
26112,37866,13544,1430566037
26112,37179,10773,1430566037
26291,36772,20171,1430566320
26294,33897,17660,1430571778
25684,33878,10664,1430599915
26319,31844,2616,1430740429
7551,36428,21273,1430750632
26327,7538,3251,1430772748
26327,11223,6687,1430772748
26329,34199,2586,1430777633
23675,37541,25251,1430781800
26335,28392,8578,1430814537
26337,8823,4738,1430826380
26338,28321,15931,1430836006
26347,32937,10664,1430862027
26352,26608,12932,1430920986
26356,33287,8603,1430931925
26357,30441,17406,1430936532
26357,12656,6001,1430936532
26357,17557,6001,1430936532
26357,12676,6001,1430936532
26357,10816,6001,1430936532
26357,12650,6001,1430936532
26357,30138,17406,1430936532
26357,19452,10563,1430936532
26357,36014,4400,1430936532
26357,29884,16845,1430936532
26357,27553,10563,1430936532
26357,22936,13563,1430936532
26357,12673,6001,1430936532
17426,37665,20171,1430938583
21540,38042,10664,1430946193
26367,27823,15931,1431002348
26268,37092,25080,1431026676
26370,38395,2716,1431027404
26372,18659,9317,1431039733
26357,36576,16845,1431081029
23982,33682,8578,1431088600
26381,38165,21273,1431108684
26214,37043,23006,1431111785
26120,37666,12932,1431171953
26403,31344,17212,1431213011
21399,31732,16919,1431278921
26120,38147,10651,1431356059
26120,15906,7850,1431356059
26430,17582,10483,1431435983
26240,37908,7303,1431442031
21535,37525,25172,1431451942
21535,34213,16327,1431451942
26053,37096,8578,1431467748
26053,37716,8578,1431467748
26439,37378,13724,1431538075
26138,37143,8027,1431547909
26449,37840,14720,1431603840
26451,36915,18834,1431621171
25756,34604,8027,1431687312
17905,32583,20402,1431692877
26464,37586,15502,1431696034
26451,22028,4022,1431708270
26452,38208,10986,1431716370
20993,22698,7235,1431717044
20993,34074,21243,1431717044
20993,37778,16919,1431717044
20993,29461,16953,1431717044
20993,22701,7235,1431717044
20993,22697,7235,1431717044
26484,11770,4400,1431793940
26491,38280,26167,1431854339
23287,37774,25753,1431866881
26507,13280,4738,1431932103
26507,33963,11312,1431932103
26113,31844,2616,1431964279
26113,34098,21539,1431964279
26113,29887,16845,1431964279
26113,13852,6567,1431964279
26113,11568,6567,1431964279
25041,17735,10549,1432029507
24241,36952,198,1432040314
24241,31230,198,1432040314
19504,20480,6214,1432048685
19504,34426,2172,1432048685
19504,37930,24253,1432048685
19504,37926,24253,1432048685
19504,33497,8731,1432048685
25750,36781,12140,1432053708
25335,30647,13544,1432057110
23487,33500,20722,1432061082
26529,32672,17185,1432062548
26533,34210,10651,1432108881
25654,35000,22212,1432121174
23905,27474,14132,1432147847
23905,37357,8731,1432148236
25823,38267,8341,1432159993
26113,13287,4738,1432223477
26113,29169,16670,1432223477
26113,37653,17406,1432223477
22903,38393,26289,1432231806
18116,34744,13606,1432243538
26554,10709,4400,1432262304
26561,29393,8578,1432300619
26563,34115,13710,1432302266
25951,31611,16725,1432303196
26564,29944,9207,1432306810
21592,33753,12776,1432310120
20435,35476,21273,1432375925
26576,31527,18692,1432379726
25647,36695,23958,1432382093
2707,38350,10986,1432385426
25865,31159,9310,1432392607
25865,36749,9310,1432392607
22484,31330,18422,1432395718
25452,31903,10500,1432397751
23519,31805,15527,1432477132
23682,9497,5338,1432489169
26240,37917,11564,1432504769
21535,26455,15720,1432518817
23287,36729,22045,1432540565
25572,38454,20029,1432546056
26605,37958,8998,1432565031
25854,38278,22294,1432579418
23487,38493,23006,1432586258
26610,37383,10459,1432586376
25722,29730,7369,1432589608
21948,36612,23835,1432593020
21948,36615,23835,1432593020
21948,33050,20722,1432593020
21948,32050,8468,1432593020
21948,33052,20722,1432593020
21948,33051,20722,1432593020
21948,36613,23835,1432593020
21948,15769,9571,1432594111
25661,36942,23870,1432603493
21948,16231,9571,1432631070
21948,15770,9571,1432631070
10747,31527,18692,1432631641
26617,10886,3128,1432640128
26617,10885,3128,1432640128
23982,37800,20008,1432643353
25053,17844,10563,1432644080
26619,38481,20555,1432646995
26618,17035,10041,1432651453
26618,33651,2172,1432651453
26618,35302,15720,1432651453
26618,34482,13606,1432651453
22863,24058,1126,1432653502
22863,27077,7369,1432653990
26579,38363,3128,1432660166
14119,36859,10664,1432661153
26472,33188,19311,1432663599
26472,28161,11742,1432663599
26626,33363,10664,1432673108
17426,35759,7303,1432673474
25126,29901,17536,1432677114
25126,36653,16845,1432677114
26628,26605,10664,1432677816
26624,38038,13710,1432678097
19504,35933,13606,1432680570
19504,37580,22651,1432680570
26631,38388,16725,1432688374
26577,35784,23211,1432718929
26637,31934,4217,1432737936
26637,31935,4217,1432737936
26637,31936,4217,1432737936
26638,37608,17566,1432739025
26660,37437,13606,1432900489
26665,38755,15527,1432935949
9018,37802,25143,1433009702
26701,34181,13723,1433185666
14323,8165,2101,1433195271
26707,13251,8327,1433204496
26711,38152,17325,1433266186
25107,36146,21243,1433280366
26722,35730,22983,1433367490
26728,37762,20323,1433379928
25961,32514,17660,1433511474
18663,22769,10549,1433528751
26591,38554,7636,1433540701
26591,38552,7636,1433540701
17426,34726,8120,1433786339
17426,38368,2716,1433786339
17426,38411,8919,1433786339
17426,31151,7303,1433786339
17426,24426,8120,1433786339
17426,38045,8578,1433786339
17426,38307,21654,1433786339
26801,37454,22088,1433854806
26801,34692,21273,1433854806
26805,32670,20376,1433872163
26793,31106,12776,1433942881
26815,29889,16845,1433960235
26841,33207,17406,1434117135
20646,36957,24055,1434136953
12263,27822,15931,1434168778
26852,13666,8601,1434218959
26854,37370,2716,1434240502
26866,38772,3436,1434309217
26867,38013,3663,1434323254
18939,38600,21243,1434371548
19504,37927,24253,1434402258
22972,6724,3603,1434408115
26892,21413,12574,1434436066
26894,37353,2716,1434450241
26849,31138,3276,1434457080
22395,38092,25285,1434462530
23956,36249,23435,1434475503
6435,38086,25285,1434477995
6435,38127,25285,1434477995
26908,38877,8578,1434487599
10798,38100,25285,1434530144
19717,37702,20029,1434565705
26854,38896,2716,1434661475
26854,35758,22983,1434661475
26605,38295,20323,1434745129
26605,23737,8361,1434745129
26229,37766,13724,1434746510
26953,31546,19421,1434798234
26971,38986,2716,1434932687
25174,38124,25285,1434987627
26952,36763,23633,1434989075
26952,36770,23633,1434989075
26952,38981,18129,1434989075
26923,10450,3436,1435006857
26923,38525,3436,1435006857
23135,32951,17185,1435058923
23135,32571,13036,1435058923
23135,25700,11954,1435058923
23135,36304,8361,1435058923
26113,29430,17146,1435071742
26113,35401,17146,1435071742
13291,25697,14132,1435129411
13291,24987,11044,1435129411
13291,33868,15061,1435129411
23287,26434,4398,1435145341
27011,14670,8731,1435169751
27015,36118,23330,1435248721
27015,32814,16040,1435248721
27015,34614,15502,1435248721
22281,38868,13606,1435317902
22281,35135,14227,1435317902
22281,39054,17185,1435317902
26908,28197,16919,1435332086
26854,37150,23437,1435336739
26854,35607,13607,1435336739
27027,30419,3262,1435339002
27031,30282,17378,1435397201
25865,38999,8341,1435401568
25865,39070,20008,1435401568
25865,36844,8578,1435401568
25865,39161,9310,1435401779
25865,37489,23954,1435401917
12837,31880,3240,1435429571
27040,31492,19533,1435483041
27042,33621,2716,1435504656
26788,37779,16919,1435515589
26974,29225,15720,1435530719
26974,37035,23006,1435530719
26974,33645,11317,1435530719
26974,28269,16809,1435530719
26974,23867,4959,1435530719
22237,32142,7303,1435534054
22972,29609,8401,1435543897
22972,29613,8401,1435543897
22972,29612,8401,1435543897
27049,37769,10986,1435576127
23487,38845,20722,1435578744
25098,32466,9280,1435594018
25098,32671,17185,1435594570
27054,30538,16953,1435597525
27056,38442,10664,1435602136
3590,35703,20171,1435613762
23264,29216,14760,1435617232
23264,38960,10664,1435617232
23264,37439,17320,1435617232
22581,33872,8027,1435619454
22581,37833,23870,1435619454
22581,36512,15247,1435619454
27021,38853,26377,1435631126
21524,39114,16617,1435735253
23264,30435,14760,1435739788
27073,24589,7208,1435749344
26270,36277,23470,1435749478
27067,33281,15675,1435757754
27081,27030,15502,1435781404
27092,13280,4738,1435833328
27092,13282,4738,1435833328
27092,13287,4738,1435833328
27092,8823,4738,1435833328
27096,24414,3305,1435850492
27097,39265,26830,1435851774
26302,37777,16919,1435940267
26605,28187,16898,1435954888
26605,38903,8998,1435954888
27109,10584,3251,1435955341
27109,10497,3254,1435955341
27123,32183,18692,1436022078
27131,36948,3674,1436069693
20272,39261,26830,1436101218
20272,39266,26830,1436102226
27157,38225,21725,1436206233
27161,39162,2716,1436241088
27156,38489,8027,1436275778
26853,37639,21654,1436285032
26113,31939,4217,1436305229
27185,39207,22983,1436368604
27189,38134,25285,1436374759
27206,33170,7303,1436436060
27225,32890,20715,1436612100
25445,39279,20722,1436637718
27245,35853,20722,1436645026
26975,39253,23006,1436653861
26975,35940,23006,1436653861
27248,11319,2103,1436665864
27248,26828,10197,1436665864
27248,33913,21040,1436665864
27248,36098,4400,1436665864
27065,36784,23672,1436703417
27253,13666,8601,1436715707
27037,37867,13544,1436740243
27281,33410,20931,1436867503
27292,37424,8603,1436913519
26113,11083,192,1436970081
26113,19216,10920,1436970081
26113,13282,4738,1436970081
26113,13280,4738,1436970081
27302,12855,6001,1436975464
20646,38944,16357,1437002615
27289,37916,1969,1437060679
27317,35952,22302,1437064183
24241,39369,198,1437080593
24241,39429,8058,1437080802
24241,33758,16826,1437081098
27330,19681,8338,1437179793
27330,11944,6591,1437179793
25961,34854,18668,1437266866
25961,37491,23954,1437266866
25961,37648,8361,1437266866
25961,39257,17660,1437266866
25961,21869,11157,1437266866
25961,38871,198,1437266866
25961,35770,22965,1437266866
25961,38826,2730,1437266866
25961,37211,22965,1437301654
25961,32733,10544,1437301654
25961,37316,8919,1437301654
25961,35351,22145,1437301654
25961,39443,22965,1437301654
25961,39172,26833,1437301654
25961,24727,10544,1437301654
25961,34008,8578,1437301654
25961,39418,13724,1437301654
27347,31457,13896,1437305666
27245,39530,20722,1437350433
27363,39290,10986,1437393559
27349,37761,8603,1437398785
27389,39366,23437,1437483559
23287,36960,10986,1437732942
21524,39611,27068,1437791864
21524,39602,27068,1437791864
21524,39609,27068,1437791864
21524,39603,27068,1437791864
22972,38719,8058,1437792474
22972,22043,8058,1437792474
21520,33386,8603,1437795070
27459,36753,1072,1437833774
27489,31527,18692,1437999400
27420,25887,9549,1438003410
6772,38014,3663,1438010966
6772,38016,3663,1438010966
27176,34376,10986,1438014316
27501,32133,20008,1438036917
26801,23745,8127,1438102084
26801,33870,15061,1438102084
26801,38636,20171,1438102084
26801,22330,7636,1438102084
2775,37729,1143,1438131032
22619,39254,8919,1438171691
27529,15243,8972,1438172930
27527,30235,17212,1438174994
27349,37426,8603,1438189625
27537,30462,1143,1438214347
27527,33000,16617,1438281125
27550,37169,23919,1438290377
27551,36076,22420,1438291131
27554,5404,2684,1438336876
27563,36686,16203,1438377505
27569,39822,8127,1438436186
27574,39043,3305,1438456756
27574,39289,16617,1438456756
12263,38849,20722,1438490425
27578,11457,192,1438532170
2775,32459,1143,1438615295
2775,36975,24055,1438615295
27612,36974,24055,1438626363
17111,35877,21654,1438649450
17111,39616,13896,1438649450
649,37821,2716,1438694897
27585,36681,23919,1438714705
27633,2383,1155,1438724875
27635,36860,24064,1438730561
27635,36861,24064,1438730561
27635,36863,24064,1438730561
27648,34135,21889,1438781619
27649,37133,25113,1438797303
27650,28460,16849,1438805185
27655,31188,12136,1438858668
27655,39112,12136,1438858668
27657,31103,3240,1438861919
27671,39743,20376,1438906806
27676,39925,15931,1438934778
27676,39000,13533,1438934778
27676,36507,15931,1438934778
27676,27197,15931,1438934778
27676,39940,10986,1438934778
27676,39788,17660,1438934778
27683,31662,15931,1438950610
23287,39943,10986,1438955289
27684,39819,13533,1438960063
12401,38983,1169,1438994921
27716,31567,4669,1439083202
27702,37388,10459,1439129367
27731,37048,8603,1439140545
27702,25771,3128,1439186654
27751,32294,20171,1439210832
27640,21801,11044,1439215504
27180,37770,25753,1439216789
20914,27649,3663,1439217242
26007,39761,20008,1439221745
23135,27483,16327,1439222138
23135,39066,25172,1439222138
23135,39661,27175,1439222138
23135,33086,19955,1439222138
23135,36570,19955,1439222138
27739,39583,7636,1439223150
27758,37573,10935,1439225376
27758,33789,15527,1439225827
27758,38547,7636,1439227799
18037,39012,19615,1439228736
19504,38906,15675,1439235851
19504,38756,26377,1439235851
27762,39663,27175,1439242966
26772,38392,26289,1439284056
26772,17560,6001,1439284056
25865,39798,5549,1439287804
25037,38551,20555,1439292641
25037,33590,6400,1439292641
25597,32750,2716,1439295475
27176,39435,26025,1439313717
27790,17350,1761,1439379764
27015,39769,25373,1439388218
27015,36116,23330,1439388218
27015,38880,21221,1439388218
27668,35024,22478,1439390877
27794,21228,8127,1439395796
8996,29754,17536,1439405721
27801,39009,25669,1439411375
27812,26661,11916,1439482185
22972,33443,8058,1439493707
27630,34194,20171,1439501767
26839,30581,10664,1439505852
26839,40047,15061,1439505852
26867,38024,3663,1439508999
27621,33718,2716,1439509136
10022,38897,2716,1439520259
12263,39937,10986,1439531048
27811,25923,13900,1439549581
27811,32094,17660,1439549581
27827,39783,27273,1439560211
27180,35609,13607,1439562247
27798,39756,10664,1439562369
23666,35042,22478,1439586093
27832,26554,6567,1439586118
14323,20089,7369,1439600919
14323,13242,8327,1439600919
14323,39944,10986,1439600919
27835,17078,9933,1439632812
14757,28517,8603,1439661508
26605,39455,8998,1439713698
27853,33316,2716,1439717497
21401,38496,26167,1439724949
27856,37215,22965,1439731813
27362,39599,8603,1439740844
22240,35911,23132,1439752040
13435,17791,9549,1439752700
27865,39248,3240,1439775747
27865,34864,15527,1439775747
27865,34570,15527,1439775747
20691,38569,2716,1439798594
22931,36649,23790,1439800935
23287,38326,26136,1439809599
27862,36670,23659,1439813753
27862,36361,23659,1439813753
27803,39698,13606,1439814898
27780,38994,13723,1439817096
27871,39294,20535,1439820735
27214,30468,15061,1439829025
20135,10379,3312,1439837649
20135,19590,3312,1439837649
27798,34926,9310,1439839327
19239,38808,2716,1439841876
27096,29690,8731,1439842579
16934,13250,8327,1439852546
14757,38912,15502,1439852627
26671,39588,15001,1439853604
17624,37596,11179,1439854444
17624,12668,7708,1439854444
26611,37028,3436,1439858228
27883,24123,7235,1439887920
27886,38018,3663,1439905793
23262,37978,15931,1439913491
23262,32107,8603,1439913491
27892,19106,11312,1439915314
27918,18451,10761,1440055992
27899,33253,13559,1440078290
27630,40175,1969,1440100094
23287,33782,12892,1440151624
27938,40130,27175,1440171107
22266,40061,10664,1440244198
25393,29225,15720,1440396112
27702,38935,24253,1440425099
27648,23661,13723,1440427198
27995,39430,22145,1440432656
27995,40011,21725,1440434792
27998,35330,3262,1440447444
27998,33847,3262,1440447444
27934,14019,1169,1440492546
27995,39402,8578,1440510495
28011,36224,21243,1440528970
28013,26851,15729,1440539859
28016,39010,25669,1440568780
28021,32382,15931,1440592297
27349,29398,8603,1440613865
15391,26621,15797,1440768068
28043,31729,16919,1440768611
24211,29544,16383,1440768871
28056,39807,8058,1440841153
28058,38635,20171,1440844448
27015,39460,25373,1440943622
25428,32457,1143,1440947282
28087,40234,15995,1440966325
28112,16495,3240,1441109826
28114,38482,20555,1441122915
28115,19740,10563,1441126288
26561,38743,13606,1441209198
27762,40388,27175,1441294561
27762,40387,27175,1441294561
27995,40430,27675,1441314617
27995,37899,8401,1441315228
28150,31983,6567,1441321244
28150,40344,18919,1441322224
28161,39653,27175,1441392271
28161,40386,27175,1441392271
28166,39962,27007,1441460580
28169,40401,10986,1441465415
28169,40402,10986,1441465415
28174,40445,15502,1441487421
16790,29550,14227,1441540384
16790,39932,15527,1441540384
16790,32256,20063,1441540384
27995,36000,23470,1441555089
27995,31878,8578,1441555089
28195,25427,3240,1441590013
28195,39243,3240,1441590013
15181,40478,11742,1441599104
28204,40428,27675,1441644853
28111,15736,9410,1441866408
28161,35548,12904,1441878833
26491,40360,1143,1441930421
17013,40552,20171,1441965567
26851,40505,5957,1441970588
26851,40444,12858,1441970588
25222,32781,10483,1441974127
25222,37102,14334,1441974127
28262,37479,14720,1441983446
28270,37368,23943,1441998790
28270,36898,24064,1441998790
28270,40332,24064,1441998790
25381,36115,22145,1442000105
28150,30373,14944,1442029388
28150,31702,19689,1442029388
28150,36049,14944,1442029388
27995,40650,25373,1442057734
27995,40651,25373,1442057734
25108,31273,10346,1442078366
28293,37984,19615,1442146316
28298,28819,14227,1442166061
28302,20438,11954,1442180639
2137,36117,23330,1442228144
2137,38618,26377,1442228144
28043,35704,16919,1442235802
28311,40659,5957,1442236753
28316,38010,3663,1442242471
28316,36456,23711,1442244110
28317,39706,3262,1442245814
23135,38324,26136,1442247726
23135,37539,10664,1442247726
23135,32732,3240,1442247726
23135,29966,8919,1442247726
25253,36733,23992,1442250226
28242,18832,4738,1442258726
27995,40527,11208,1442328925
27995,40470,27675,1442328925
27995,40588,1143,1442328925
14238,40214,5957,1442410872
28195,38666,20008,1442452835
28357,36053,9173,1442485615
28362,31527,18692,1442505594
